pubchem_id,common_name,iupac_name,smile,inchi,taste,odor,flavor_profile,fema_flavor_profile,fooddb_flavor_profile,bitter,super_sweet,bitterdb_id,flavornet_id,fooddb_id,supersweetdb_id,fema_number,cas_id,functional_groups,bond_stereo_count,undefined_atom_stereocenter_count,heavy_atom_count,hba_count,hbd_count,synthetic,natural,charge,isotope_atom_count,molecular_weight,fenoroli_and_os,exact_mass,volume3d,unknown_natural,covalently_bonded_unit_count,undefined_bond_stereocenter_count,num_rotatablebonds,defined_bond_stereocenter_count,xlogp,topological_polor_surfacearea,defined_atom_stereocenter_count,atom_stereo_count,complexity,monoisotopic_mass,has_odor,one_tag,has_bitter,no_sweet,has_sweet,fruity,green,floral,woody,herbal,only_sweet,sweet_and_something_else
6568,2-Butanol,butan-2-ol,CCC(C)O,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,"has a strong vinous odor@sweet@wine odor liquid@strong, pleasant odor","['oily', 'sweet', 'wine', 'apricot']",,oily@sweet@wine@apricot,0,,,1,FDB003382,,,13020-06-9@15892-23-6@78-92-2,hydroxy compound@alcohol@secondary alcohol,0,1,5,1,1,0,1,0,0,74.123,1,74.073,67.0,0,1,0,1,0,0.6,20.2,0,1,19.6,74.073,1,0,0,0,1,0,0,0,0,0,0,1
6584,Methyl Acetate,methyl acetate,CC(=O)OC,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,"fleeting, fruity taste","pleasant odor@fragrant, fruity odor","['sweet', 'bitter', 'ether', 'fruity']","Ester, Green",ether@fruity@bitter@sweet,0,,753.0,0,FDB008125,,2676,79-20-9,carboxylic acid derivative@carboxylic acid ester,0,0,5,2,0,0,1,0,0,74.079,1,74.037,61.3,0,1,0,1,0,0.2,26.3,0,0,40.2,74.037,1,0,0,0,1,0,0,0,0,0,0,1
6654,Alpha-Pinene,"4,6,6-trimethylbicyclo[3.1.1]hept-3-ene",CC1=CCC2CC1C2(C)C,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h4,8-9H,5-6H2,1-3H3",,characteristic odor of pine@odor of turpentine,"['harsh', 'turpentine', 'minty', 'fresh', 'earthy', 'sweet', 'woody', 'terpene', 'pine', 'camphor']","Cedarwood, Pine, Sharp",harsh@turpentine@minty@fresh@earthy@sweet@woody@terpene@pine@camphor,0,,,1,FDB013765,,2902,80-56-8@67762-73-6@25766-18-1@2437-95-8@7785-70-8,alkene,0,2,10,0,0,0,1,0,0,136.238,1,136.125,119.2,0,1,0,0,0,2.8,0.0,0,2,186.0,136.125,1,0,0,0,1,0,0,0,1,0,0,1
6826,Methyl 2-(methylamino)benzoate,methyl 2-(methylamino)benzoate,CNC1=CC=CC=C1C(=O)OC,"InChI=1S/C9H11NO2/c1-10-8-6-4-3-5-7(8)9(11)12-2/h3-6,10H,1-2H3","musty, grape-like flavor, somewhat more berry-like than grape",orange & mandarin-peel-like odor,"['orange', 'powdery', 'neroli', 'wine', 'grape', 'musty', 'sweet', 'fruity', 'blossom', 'phenolic']","Floral, Must",orange@powdery@neroli@wine@grape@musty@sweet@fruity@blossom@phenolic,0,,,0,FDB012455,,2718,85-91-6,amine@secondary amine@secondary aliphatic/aromatic amine (alkylarylamine)@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,12,3,1,0,1,0,0,165.192,1,165.079,133.1,0,1,0,3,0,2.3,38.3,0,0,159.0,165.079,1,0,0,0,1,1,0,0,0,0,0,1
6877,Ethyl 2-aminobenzoate,ethyl 2-aminobenzoate,CCOC(=O)C1=CC=CC=C1N,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6H,2,10H2,1H3",faint orange-flowers taste,fruity odor@faint orange-flowers odor,"['grape', 'floral', 'wintergreen', 'sweet', 'blossom', 'orange blossom']",Floral,grape@floral@wintergreen@sweet@blossom@orange blossom,0,,,0,FDB011666,,2421,87-25-2,amine@primary amine@primary aromatic amine@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,12,3,1,0,1,0,0,165.192,1,165.079,132.8,0,1,0,3,0,2.6,52.3,0,0,159.0,165.079,1,0,0,0,1,0,0,1,0,0,0,1
6885,Phthalide,3H-2-benzofuran-1-one,C1C2=CC=CC=C2C(=O)O1,"InChI=1S/C8H6O2/c9-8-7-4-2-1-3-6(7)5-10-8/h1-4H,5H2",,,"['coconut', 'lactonic', 'powdery', 'coumarin', 'sweet', 'phenolic', 'tonka']",,coconut@lactonic@powdery@coumarin@sweet@phenolic@tonka,0,,,0,FDB010076,,4195,87-41-2,carboxylic acid derivative@carboxylic acid ester@lactone@aromatic compound@heterocyclic compound,0,0,10,2,0,0,0,0,0,134.134,1,134.037,107.1,0,1,0,0,0,0.8,26.3,0,0,153.0,134.037,-1,0,0,0,1,0,0,0,0,0,0,1
6912,xylitol,"(2S,4R)-pentane-1,2,3,4,5-pentol",C(C(C(C(CO)O)O)O)O,"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5?",relative sweetness equal to sucrose,,"['odorless', 'sweet']",,odorless,0,Sweet,,0,FDB001134,162.0,,488-81-3@87-99-0,"hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol",0,0,10,5,5,1,0,0,0,152.146,0,152.068,110.5,0,1,0,4,0,-2.5,101.0,2,2,76.1,152.068,-1,0,0,0,1,0,0,0,0,0,0,1
6949,Guaiene,"1,4-dimethyl-7-propan-2-ylidene-2,3,4,5,6,8-hexahydro-1H-azulene",CC1CCC(=C(C)C)CC2=C1CCC2C,"InChI=1S/C15H24/c1-10(2)13-7-5-11(3)14-8-6-12(4)15(14)9-13/h11-12H,5-9H2,1-4H3",,,"['guaiacwood', 'powdery', 'spice', 'sweet', 'woody', 'wood', 'spicy', 'dry']",,guaiacwood@powdery@spice@sweet@woody@wood@spicy@dry,0,,,0,FDB017386,,,88-84-6,alkene,0,2,15,0,0,0,1,0,0,204.357,1,204.188,175.0,0,1,0,0,0,4.1,0.0,0,2,313.0,204.188,-1,0,0,0,1,0,0,0,1,0,0,1
6985,"2',4'-Dimethylacetophenone","1-(2,4-dimethylphenyl)ethanone",CC1=CC(=C(C=C1)C(=O)C)C,"InChI=1S/C10H12O/c1-7-4-5-10(9(3)11)8(2)6-7/h4-6H,1-3H3",,,"['floral', 'woody', 'sweet', 'minty', 'mimosa']",Floral,floral@woody@sweet@minty@mimosa,0,,,0,FDB008866,,2387,89-74-7,carbonyl compound@ketone@aromatic compound,0,0,11,1,0,0,1,0,0,148.205,1,148.089,128.0,0,1,0,1,0,2.3,17.1,0,0,151.0,148.089,-1,0,0,0,1,0,0,0,0,0,0,1
6986,2-Isopropyl-5-methylcyclohexanone,5-methyl-2-propan-2-ylcyclohexan-1-one,CC1CCC(C(=O)C1)C(C)C,"InChI=1S/C10H18O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-9H,4-6H2,1-3H3",bitter,slight peppermint odor@characteristic odor similar to menthol,"['mint', 'fresh', 'peppermint', 'sweet', 'cool', 'minty', 'green']","Green, Fresh, Mint@Mint, Cool",mint@fresh@peppermint@sweet@cool@minty@green,0,,,1,FDB014627,,2667@3460,491-07-6@10458-14-7@1074-95-9@89-80-5,carbonyl compound@ketone,0,2,11,1,0,0,1,0,0,154.253,1,154.136,133.2,0,1,0,1,0,2.7,17.1,0,2,149.0,154.136,1,0,0,0,1,0,1,0,0,0,0,1
6987,Piperitone,3-methyl-6-propan-2-ylcyclohex-2-en-1-one,CC1=CC(=O)C(CC1)C(C)C,"InChI=1S/C10H16O/c1-7(2)9-5-4-8(3)6-10(9)11/h6-7,9H,4-5H2,1-3H3",,,"['mint', 'herbal', 'fresh', 'fruit', 'sweet', 'minty', 'medicinal', 'camphor']",,mint@herbal@fresh@fruit@sweet@minty@medicinal@camphor,0,,,1,FDB029739,,,58615-39-7@89-81-6,carbonyl compound@ketone@alkene,0,1,11,1,0,0,1,0,0,152.237,0,152.12,131.5,0,1,0,1,0,2.2,17.1,0,1,189.0,152.12,-1,0,0,0,1,0,0,0,0,0,0,1
7043,"1,2-Dimethoxybenzene","1,2-dimethoxybenzene",COC1=CC=CC=C1OC,"InChI=1S/C8H10O2/c1-9-7-5-3-4-6-8(7)10-2/h3-6H,1-2H3",,,"['vanilla', 'musty', 'creamy', 'sweet', 'phenolic']","Earth, Moss, Wood",vanilla@musty@creamy@sweet@phenolic,0,,,0,FDB008865,,3799,91-16-7,ether@alkyl aryl ether@aromatic compound,0,0,10,2,0,0,1,0,0,138.166,1,138.068,113.1,0,1,0,2,0,1.6,18.5,0,0,81.3,138.068,-1,0,0,0,1,0,0,0,0,0,0,1
7092,6-Methylcoumarin,6-methylchromen-2-one,CC1=CC2=C(C=C1)OC(=O)C=C2,"InChI=1S/C10H8O2/c1-7-2-4-9-8(6-7)3-5-10(11)12-9/h2-6H,1H3","almost bitter taste above 50 ppm, turning sweet and vanilla-like at lower levels.@sweet, coconut taste@vanilla flavor","somewhat dry, herbaceous (tonka-like) odor@also characterized as a delicate fig or date sweetness.@coconut odor","['coconut', 'powdery', 'sweet', 'vanilla', 'anise', 'balsam', 'creamy', 'floral', 'bitter']",,coconut@powdery@vanilla@bitter@floral@sweet@anise@creamy@balsam,0,,754.0,0,FDB009822,,2699,92-48-8,oxo(het)arene@aromatic compound@heterocyclic compound,0,0,12,2,0,0,0,0,0,160.172,1,160.052,129.0,0,1,0,0,0,1.8,26.3,0,0,220.0,160.052,1,0,0,0,1,0,0,0,0,0,0,1
7119,2-Methoxynaphthalene,2-methoxynaphthalene,COC1=CC2=CC=CC=C2C=C1,"InChI=1S/C11H10O/c1-12-11-7-6-9-4-2-3-5-10(9)8-11/h2-8H,1H3",,,"['orange', 'neroli', 'floral', 'sweet', 'naphthyl', 'blossom', 'acacia']",,orange@neroli@floral@sweet@naphthyl@blossom@acacia,0,,,0,FDB010839,,4704,93-04-9,ether@alkyl aryl ether@aromatic compound,0,0,12,1,0,0,0,0,0,158.2,1,158.073,132.7,0,1,0,1,0,3.5,9.2,0,0,144.0,158.073,-1,0,0,0,1,0,0,1,0,0,0,1
7122,2-Acetylnaphthalene,1-naphthalen-2-ylethanone,CC(=O)C1=CC2=CC=CC=C2C=C1,"InChI=1S/C12H10O/c1-9(13)11-7-6-10-4-2-3-5-12(10)8-11/h2-8H,1H3",,,"['orange', 'powdery', 'neroli', 'sweet', 'blossom']",,orange@powdery@neroli@sweet@blossom,0,,,0,FDB009850,,2723,93-08-3,carbonyl compound@ketone@aromatic compound,0,0,13,1,0,0,0,0,0,170.211,1,170.073,143.3,0,1,0,1,0,3.2,17.1,0,0,197.0,170.073,-1,0,0,0,1,0,0,0,0,0,0,1
7127,Methyleugenol,"1,2-dimethoxy-4-prop-2-enylbenzene",COC1=C(C=C(C=C1)CC=C)OC,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4,6-8H,1,5H2,2-3H3","bitter, burning taste","mild-spicy, slightly herbal odor@clove, carnation odor","['coconut', 'sweet', 'balsam', 'mesquite', 'clove', 'peach', 'anise', 'musty', 'creamy', 'carnation', 'bitter', 'oily', 'spicy', 'chocolate', 'warm', 'raspberry', 'spice', 'apricot', 'vanilla', 'banana', 'cinnamon', 'fresh', 'plum']",,peach@chocolate@clove@creamy@anise@plum@coconut@banana@fresh@balsam@raspberry@spicy@vanilla@oily@carnation@spice@apricot@warm@musty@mesquite@sweet@cinnamon,1,,711.0,1,FDB008548,,,93-15-2,ether@alkyl aryl ether@alkene@aromatic compound,0,0,13,2,0,0,1,0,0,178.231,1,178.099,149.8,0,1,0,4,0,2.5,18.5,0,0,156.0,178.099,1,0,0,0,1,0,0,0,0,0,0,1
7136,Acetyleugenol,(2-methoxy-4-prop-2-enylphenyl) acetate,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,"InChI=1S/C12H14O3/c1-4-5-10-6-7-11(15-9(2)13)12(8-10)14-3/h4,6-8H,1,5H2,2-3H3",,,"['carnation', 'spice', 'clove', 'malt', 'fresh', 'floral', 'woody', 'sweet']",Floral,carnation@spice@clove@malt@fresh@floral@woody@sweet,0,,,0,FDB012393,,2469,93-28-7,ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,0,0,15,3,0,0,1,0,0,206.241,1,206.094,167.4,0,1,0,5,0,2.3,35.5,0,0,225.0,206.094,-1,0,0,0,1,0,0,0,0,0,0,1
7147,1-Phenyl-1-propanol,1-phenylpropan-1-ol,CCC(C1=CC=CC=C1)O,"InChI=1S/C9H12O/c1-2-9(10)8-6-4-3-5-7-8/h3-7,9-10H,2H2,1H3",,,"['floral', 'sweet', 'balsam']",Floral,floral@sweet@balsam,0,,,0,FDB008267,,2884,93-54-9,hydroxy compound@alcohol@secondary alcohol@aromatic compound,0,1,10,1,1,0,1,0,0,136.194,1,136.089,117.3,0,1,0,2,0,1.9,20.2,0,1,84.7,136.089,-1,0,0,0,1,0,0,1,0,0,0,1
7150,Methyl Benzoate,methyl benzoate,COC(=O)C1=CC=CC=C1,"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3","fruity, nutty, ... with cherry taste","fragrant odor@fruity odor, also similar to cananga@medicinal odor","['prune', 'cananga', 'floral', 'wintergreen', 'lettuce', 'sweet', 'almond', 'herb', 'phenolic']","Herb, Lettuce, Prune, Violet",prune@cananga@floral@wintergreen@lettuce@sweet@almond@herb@phenolic,0,,,1,FDB012198,,2683,93-58-3,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,10,2,0,0,1,0,0,136.15,1,136.052,111.8,0,1,0,2,0,2.1,26.3,0,0,114.0,136.052,1,0,0,0,1,0,0,1,0,0,0,1
7165,Ethyl Benzoate,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,"InChI=1S/C9H10O2/c1-2-11-9(10)8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,"['dry', 'celery', 'wintergreen', 'grape', 'cherry', 'fruity', 'sweet', 'plum', 'anise', 'musty', 'camomile', 'balsam', 'strawberry', 'fruit', 'minty', 'berry', 'cranberry', 'raspberry', 'bitter', 'banana', 'flower']","Camomile, Celery, Fat, Flower, Fruit",strawberry@anise@plum@camomile@banana@balsam@raspberry@wintergreen@fruit@cranberry@celery@dry@berry@grape@bitter@musty@sweet@fruity@cherry@minty@flower,0,,684.0,1,FDB012197,,2422,70750-03-7@93-89-0@70750-02-6@70750-04-8,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,11,2,0,0,1,0,0,150.177,1,150.068,124.5,0,1,0,3,0,2.6,26.3,0,0,126.0,150.068,-1,0,0,0,1,0,0,0,0,0,0,1
7170,Ethyl Benzoylacetate,ethyl 3-oxo-3-phenylpropanoate,CCOC(=O)CC(=O)C1=CC=CC=C1,"InChI=1S/C11H12O3/c1-2-14-11(13)8-10(12)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",,,"['sweet', 'cherry', 'bitter', 'acetophenone', 'fruity']",Fruit,acetophenone@bitter@sweet@fruity@cherry,0,,712.0,0,FDB019986,,2423,94-02-0,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,14,3,0,0,0,0,0,192.214,1,192.079,156.3,0,1,0,5,0,1.9,43.4,0,0,205.0,192.079,-1,0,0,0,1,0,0,0,0,0,0,1
7175,Propyl 4-hydroxybenzoate,propyl 4-hydroxybenzoate,CCCOC(=O)C1=CC=C(C=C1)O,"InChI=1S/C10H12O3/c1-2-7-13-10(12)8-3-5-9(11)6-4-8/h3-6,11H,2,7H2,1H3",,odorless or has faint odor,"['burnt', 'smoky', 'sweet', 'woody', 'hawthorn']",,burnt@smoky@sweet@woody@hawthorn,0,,,0,FDB010511,,2951,94-13-3,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,13,3,1,0,0,0,0,180.203,1,180.079,145.3,0,1,0,4,0,3.0,46.5,0,0,160.0,180.079,1,0,0,0,1,0,0,0,1,0,0,1
7193,Isopentyl benzoate,3-methylbutyl benzoate,CC(C)CCOC(=O)C1=CC=CC=C1,"InChI=1S/C12H16O2/c1-10(2)8-9-14-12(13)11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",,,"['sweet', 'waxy', 'balsamic', 'green']",Balsamic,sweet@waxy@balsamic@green,0,,,0,FDB011410,,2058,54846-63-8@94-46-2,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,14,2,0,0,1,0,0,192.258,1,192.115,162.0,0,1,0,5,0,3.8,26.3,0,0,169.0,192.115,-1,0,0,0,1,0,1,0,0,0,0,1
7267,"2,5-Dimethylphenol","2,5-dimethylphenol",CC1=CC(=C(C=C1)C)O,"InChI=1S/C8H10O/c1-6-3-4-7(2)8(9)5-6/h3-5,9H,1-2H3",0.5 mg/l (taste threshold concn),,"['bacon', 'sweet', 'naphthyl', 'phenolic', 'smoke']",,bacon@sweet@naphthyl@phenolic@smoke,0,,,0,FDB002413,,3595,95-87-4,hydroxy compound@phenol or hydroxyhetarene@aromatic compound,0,0,9,1,1,0,1,0,0,122.167,1,122.073,104.3,0,1,0,0,0,2.3,20.2,0,0,90.6,122.073,-1,0,0,0,1,0,0,0,0,0,0,1
7269,"1,2,4,5-Tetramethylbenzene","1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,"InChI=1S/C10H14/c1-7-5-9(3)10(4)6-8(7)2/h5-6H,1-4H3",,,"['rancid', 'sweet']",,rancid@sweet,0,,,1,FDB029672,,,95-93-2,aromatic compound,0,0,10,0,0,0,0,0,0,134.222,0,134.11,115.7,0,1,0,0,0,4.0,0.0,0,0,80.6,134.11,-1,0,0,0,1,0,0,0,0,0,0,1
7302,gamma-Butyrolactone,oxolan-2-one,C1CC(=O)OC1,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,,pleasant odor@faint odor,"['caramel', 'oily', 'fatty', 'sweet', 'creamy']","Caramel, Cheese, Roasted Nut",caramel@oily@fatty@sweet@creamy,0,,,1,FDB003392,,3291,96-48-0@187997-16-6,carboxylic acid derivative@carboxylic acid ester@lactone@heterocyclic compound,0,0,6,2,0,0,1,0,0,86.09,1,86.037,68.7,0,1,0,0,0,-0.6,26.3,0,0,67.9,86.037,1,0,0,0,1,0,0,0,0,0,0,1
7335,Carvyl Acetate,(2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-yl) acetate,CC1=CCC(CC1OC(=O)C)C(=C)C,"InChI=1S/C12H18O2/c1-8(2)11-6-5-9(3)12(7-11)14-10(4)13/h5,11-12H,1,6-7H2,2-4H3",,,"['sweet', 'fruity', 'minty', 'spearmint', 'green']","Green, Spearmint",sweet@fruity@minty@spearmint@green,0,,,1,FDB017256,,2250,97-42-7@7053-79-4,carboxylic acid derivative@carboxylic acid ester@alkene,0,2,14,2,0,0,1,0,0,194.274,1,194.131,163.2,0,1,0,3,0,2.6,26.3,0,2,276.0,194.131,-1,0,0,0,1,0,0,0,0,0,0,1
7336,Carvyl propionate,(2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-yl) propanoate,CCC(=O)OC1CC(CC=C1C)C(=C)C,"InChI=1S/C13H20O2/c1-5-13(14)15-12-8-11(9(2)3)7-6-10(12)4/h6,11-12H,2,5,7-8H2,1,3-4H3",,,"['minty', 'sweet', 'fruity', 'warm']",Fruit,minty@sweet@fruity@warm,0,,,0,FDB017257,,2251,97-45-0,carboxylic acid derivative@carboxylic acid ester@alkene,0,2,15,2,0,0,0,0,0,208.301,1,208.146,176.0,0,1,0,4,0,3.1,26.3,0,2,289.0,208.146,-1,0,0,0,1,1,0,0,0,0,0,1
7342,Ethyl Isobutyrate,ethyl 2-methylpropanoate,CCOC(=O)C(C)C,"InChI=1S/C6H12O2/c1-4-8-6(7)5(2)3/h5H,4H2,1-3H3",,,"['rubber', 'alcoholic', 'ethereal', 'strawberry', 'sweet', 'fusel', 'fruity', 'rummy']",,rubber@alcoholic@ethereal@strawberry@sweet@fusel@fruity@rummy,0,,,1,FDB003278,,2428,97-62-1,carboxylic acid derivative@carboxylic acid ester,0,0,8,2,0,0,1,0,0,116.16,1,116.084,99.2,0,1,0,3,0,1.5,26.3,0,0,76.6,116.084,-1,0,0,0,1,1,0,0,0,0,0,1
7353,Butyl isobutyrate,butyl 2-methylpropanoate,CCCCOC(=O)C(C)C,"InChI=1S/C8H16O2/c1-4-5-6-10-8(9)7(2)3/h7H,4-6H2,1-3H3",,,"['apple', 'banana', 'sweet', 'fruity', 'tropical', 'green']",Fruit,apple@banana@sweet@fruity@tropical@green,0,,,0,FDB019968,,2188,97-87-0,carboxylic acid derivative@carboxylic acid ester,0,0,10,2,0,0,1,0,0,144.214,1,144.115,125.3,0,1,0,5,0,2.4,26.3,0,0,97.4,144.115,-1,0,0,0,1,0,0,0,0,0,0,1
7359,2-Ethylbutanal,2-ethylbutanal,CCC(CC)C=O,"InChI=1S/C6H12O/c1-3-6(4-2)5-7/h5-6H,3-4H2,1-2H3",,,"['ethereal', 'cocoa', 'sweet', 'fruity', 'green']",Fruit,ethereal@cocoa@sweet@fruity@green,0,,,0,FDB003244,,2426,97-96-1,carbonyl compound@aldehyde,0,0,7,1,0,0,1,0,0,100.161,1,100.089,90.7,0,1,0,3,0,1.5,17.1,0,0,46.1,100.089,-1,0,0,0,1,0,0,0,0,0,0,1
7361,Furfuryl Alcohol,furan-2-ylmethanol,C1=COC(=C1)CO,"InChI=1S/C5H6O2/c6-4-5-2-1-3-7-5/h1-3,6H,4H2",bitter,faint burning odor,"['coffee', 'alcoholic', 'bitter', 'musty', 'chemical', 'caramel', 'sweet', 'burnt', 'bread']","Burnt, Caramel, Cooked",alcoholic@caramel@burnt@bread@chemical@bitter@musty@coffee@sweet,1,,217.0,1,FDB012558,,2491,25212-86-6@98-00-0,hydroxy compound@alcohol@primary alcohol@aromatic compound@heterocyclic compound,0,0,7,2,1,0,1,0,0,98.101,1,98.037,78.6,0,1,0,1,0,0.3,33.4,0,0,54.0,98.037,1,0,0,0,1,0,0,0,0,0,0,1
7362,2-Furaldehyde,furan-2-carbaldehyde,C1=COC(=C1)C=O,InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,distinct caramel taste,"peculiar odor, somewhat resembling the odor of benzaldehyde@... almond-like odor ...","['fragrant', 'bread', 'woody', 'sweet', 'baked', 'almond']","Almond, Baked Potatoes, Bread, Burnt, Spice",fragrant@bread@woody@sweet@baked@almond,0,,,1,FDB010897,,2489,98-01-1@8030-97-5,carbonyl compound@aldehyde@aromatic compound@heterocyclic compound,0,0,7,2,0,0,1,0,0,96.085,1,96.021,77.1,0,1,0,1,0,0.4,30.2,0,0,70.5,96.021,1,0,0,0,1,0,0,0,1,0,0,1
7405,L-Pyroglutamic acid,(2S)-5-oxopyrrolidine-2-carboxylic acid,C1CC(=O)NC1C(=O)O,"InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1",,,"['ethereal', 'sweet', 'mild']",,ethereal@sweet@mild,0,,,0,FDB014506,,,98-79-3,carboxylic acid derivative@carboxylic acid@carboxylic acid amide@secondary carboxylic acid amide@lactam@heterocyclic compound,0,0,9,3,2,0,0,0,0,129.115,0,129.043,95.4,0,1,0,1,0,-0.8,66.4,1,1,154.0,129.043,-1,0,0,0,1,0,0,0,0,0,0,1
7409,1-Phenylethanol,1-phenylethanol,CC(C1=CC=CC=C1)O,"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3",,"mild floral odor@mild hyacinth-gardenia odor@weak, bitter, almond-like odor","['acetophenone', 'gardenia', 'fresh', 'sweet', 'hyacinth']","Floral, Honey, Rose",acetophenone@gardenia@fresh@sweet@hyacinth,0,,,0,FDB010561,,2685,98-85-1@13323-81-4,hydroxy compound@alcohol@secondary alcohol@aromatic compound,0,1,9,1,1,0,1,0,0,122.167,1,122.073,104.6,0,1,0,1,0,1.4,20.2,0,1,74.6,122.073,1,0,0,0,1,0,0,0,0,0,0,1
7410,Acetophenone,1-phenylethanone,CC(=O)C1=CC=CC=C1,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3","bitter, aromatic flavor","sweet, pungent odor of acacia@orange blossom or jasmine-like","['mimosa', 'hawthorn', 'sweet', 'acacia', 'almond', 'pungent', 'hawthorne', 'chemical', 'flower', 'bitter', 'must']","Almonds, Flower, Meat, Must",hawthorne@must@chemical@bitter@sweet@pungent@hawthorn@acacia@mimosa@almond@flower,1,,713.0,1,FDB012106,,2009,98-86-2,carbonyl compound@ketone@aromatic compound,0,0,9,1,0,0,1,0,0,120.151,1,120.058,103.3,0,1,0,1,0,1.6,17.1,0,0,101.0,120.058,1,0,0,0,1,0,0,0,0,0,0,1
7469,4'-Hydroxyacetophenone,1-(4-hydroxyphenyl)ethanone,CC(=O)C1=CC=C(C=C1)O,"InChI=1S/C8H8O2/c1-6(9)7-2-4-8(10)5-3-7/h2-5,10H,1H3",,,"['mild', 'sweet', 'balsam', 'hawthorn', 'mimosa']",,mild@sweet@balsam@hawthorn@mimosa,0,,,0,FDB010503,,4330,99-93-4,carbonyl compound@ketone@hydroxy compound@phenol or hydroxyhetarene@aromatic compound,0,0,10,2,1,0,1,0,0,136.15,1,136.052,111.3,0,1,0,1,0,1.4,37.3,0,0,123.0,136.052,-1,0,0,0,1,0,0,0,0,0,0,1
7476,4'-Methoxyacetophenone,1-(4-methoxyphenyl)ethanone,CC(=O)C1=CC=C(C=C1)OC,"InChI=1S/C9H10O2/c1-7(10)8-3-5-9(11-2)6-4-8/h3-6H,1-2H3",bitter and unpleasant taste,"pleasant odor@hawthorn odor@similar to that of p-methylacetopheneone, suggestive of hawthorn and floral note of heliotrope","['butter', 'anisic', 'powdery', 'sweet', 'balsamic', 'hawthorn', 'caramel', 'acacia', 'bitter', 'vanilla']",Bitter,butter@caramel@powdery@balsamic@vanilla@anisic@bitter@sweet@hawthorn@acacia,1,,714.0,0,FDB010502,,2005,100-06-1,carbonyl compound@ketone@ether@alkyl aryl ether@aromatic compound,0,0,11,2,0,0,1,0,0,150.177,1,150.068,123.8,0,1,0,2,0,1.7,26.3,0,0,135.0,150.068,1,0,0,0,1,0,0,0,0,0,0,1
7478,4-Methoxybenzoic Acid,4-methoxybenzoic acid,COC1=CC=C(C=C1)C(=O)O,"InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)",,,"['putrid', 'sweet', 'faint', 'cadaverous']",Savory,putrid@sweet@faint@cadaverous,0,,,0,FDB010587,,3945,100-09-4@1335-08-6@73424-02-9,ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid@aromatic compound,0,0,11,3,1,0,1,0,0,152.149,1,152.047,118.6,0,1,0,2,0,2.0,46.5,0,0,136.0,152.047,-1,0,0,0,1,0,0,0,0,0,0,1
7501,Styrene,styrene,C=CC1=CC=CC=C1,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",,"extremely penetrating@an aromatic odor@sweet, floral odor@if pure, sweet and pleasant, but usually contains aldehydes that have a typical penetrating smell, sharp, sweet, and unpleasant.","['balsamic', 'gasoline', 'floral', 'sweet', 'balsam', 'plastic']",,balsamic@gasoline@floral@sweet@balsam@plastic,0,,,1,FDB012552,,,9003-53-6@100-42-5@98444-30-5@68441-35-0@12770-88-6,alkene@aromatic compound,0,0,8,0,0,0,1,0,0,104.152,1,104.063,90.9,0,1,0,1,0,2.9,0.0,0,0,68.1,104.063,1,0,0,0,1,0,0,1,0,0,0,1
